FECHA_PRECIO,ANIO_PRECIO,MES_PRECIO,DIA_PRECIO,DEPARTAMENTO_EDS,MUNICIPIO_EDS,NOMBRE_COMERCIAL_EDS,PRECIO_PROMEDIO_PUBLICADO,TIPO_COMBUSTIBLE,CODIGO_MUNICIPIO_DANE,LATITUD_MUNICIPIO,LONGITUD_MUNICIPIO
2025-01-01,2025,01,01,MAGDALENA,SANTA MARTA,EDS GAZEL CONCEPCION,2897,GNCV,47001,11.1218948364,-73.8852767944
2024-11-01,2024,11,01,SANTANDER,BARBOSA,EDS MONTEARROYO,2349,GNCV,68077,5.9556174278,-73.6234512329
2025-01-01,2025,01,01,ANTIOQUIA,MEDELLIN,ESTACIÓN DE SERVICIO TEXACO LA AGUACATALA,3990,GNCV,05001,6.2575902939,-75.6110305786
2024-07-01,2024,07,01,BOGOTA D.C.,"BOGOTA, D.C.",ESTACION DE SERVICIO TERPEL JAVERIANA - GNV,2299,GNCV,11001,4.6529541016,-74.0835647583
2024-11-01,2024,11,01,VALLE DEL CAUCA,CALI,EDS TERPEL AUTOPISTA GNV,3367,GNCV,76001,3.3990437984,-76.5764923096
2024-11-01,2024,11,01,ANTIOQUIA,BARBOSA,EPM TASAJERA,3050,GNCV,05079,6.443418026,-75.3292388916
2024-11-01,2024,11,01,ANTIOQUIA,MEDELLIN,EPM EXPOSICIONES,3050,GNCV,05001,6.2575902939,-75.6110305786
2024-11-01,2024,11,01,ANTIOQUIA,MEDELLIN,EPM EL BOSQUE,3050,GNCV,05001,6.2575902939,-75.6110305786
2025-01-01,2025,01,01,CORDOBA,SAHAGUN,ESTACIÓN DE SERVICIO COSTA AZUL,2910,GNCV,23660,8.7990074158,-75.4292602539
2025-01-01,2025,01,01,CORDOBA,PLANETA RICA,SERVICENTRO ESSO PLANETA RICA,3096,GNCV,23555,8.1811084747,-75.689239502
2025-01-01,2025,01,01,CUNDINAMARCA,COTA,EDS ESSO AUTOPISTA MEDELLÍN,2669,GNCV,25214,4.7675466537,-74.1415557861
2025-01-01,2025,01,01,BOGOTA D.C.,"BOGOTA, D.C.",EDS TERPEL LAS VEGAS GNV,2519,GNCV,11001,4.6529541016,-74.0835647583
2025-01-01,2025,01,01,BOYACA,SOGAMOSO,ESTACIÓN DE SERVICIO EL TERMINAL GN,2499,GNCV,15759,5.6466722488,-72.8709564209
2024-11-01,2024,11,01,VALLE DEL CAUCA,CALI,EDS TERPEL GNV EL INGENIO,3117,GNCV,76001,3.3990437984,-76.5764923096
2024-11-01,2024,11,01,ANTIOQUIA,MEDELLIN,EDS ESSO AVENIDA ORIENTAL,2995,GNCV,05001,6.2575902939,-75.6110305786
2024-11-01,2024,11,01,ATLANTICO,BARRANQUILLA,EDS COESCO PRADO,2590,GNCV,08001,10.9815206528,-74.8277130127
2024-11-01,2024,11,01,BOGOTA D.C.,"BOGOTA, D.C.",EDS ESTANCIA,2399,GNCV,11001,4.6529541016,-74.0835647583
2024-11-01,2024,11,01,ATLANTICO,BARRANQUILLA,ESTACION DE SERVICIO GNV TERPEL AMIRA DE LA ROSA,2580,GNCV,08001,10.9815206528,-74.8277130127
2024-11-01,2024,11,01,CUNDINAMARCA,MOSQUERA,ESTACION DE SERVICIO PUERTO VALLARTA,2399,GNCV,25473,4.6727142334,-74.2357330322
2025-01-01,2025,01,01,CAUCA,POPAYAN,CENTROCARROS DEL NORTE,3682,GNCV,19001,2.4717042446,-76.5919418335
2024-11-01,2024,11,01,CORDOBA,MONTERIA,ESTACION DE SERVICIO EL TRIANGULO DE LA CIRCUNVALAR DE MONTERIA,2658,GNCV,23001,8.5846977234,-75.950553894
2024-11-01,2024,11,01,BOGOTA D.C.,"BOGOTA, D.C.",ESTACIÓN DE SERVICIO LOS ABUELOS,2249,GNCV,11001,4.6529541016,-74.0835647583
2024-11-01,2024,11,01,BOGOTA D.C.,"BOGOTA, D.C.",EDS LA TEXANA,2399,GNCV,11001,4.6529541016,-74.0835647583
2025-01-01,2025,01,01,BOYACA,CHIQUINQUIRA,ESTACION DE SERVICIO COLOMBA,2690,GNCV,15176,5.6224880219,-73.8042449951
2024-11-01,2024,11,01,ANTIOQUIA,MEDELLIN,ESTACIÓN DE SERVICIO TEXACO LA AGUACATALA,2995,GNCV,05001,6.2575902939,-75.6110305786
2025-01-01,2025,01,01,ATLANTICO,BARRANQUILLA,EDS SAN PEDRO,2330,GNCV,08001,10.9815206528,-74.8277130127
2024-11-01,2024,11,01,ATLANTICO,PUERTO COLOMBIA,EDS CASTELLANA GNV,2575,GNCV,08573,11.0044221878,-74.9074020386
2024-11-01,2024,11,01,ATLANTICO,SOLEDAD,ESTACION DE SERVICIO TERPEL VILLA ESTADIO - GNV,2215,GNCV,08758,10.9069061279,-74.778427124
2022-12-01,2022,12,01,ATLANTICO,PUERTO COLOMBIA,EDS CASTELLANA GNV,2006,GNCV,08573,11.0044221878,-74.9074020386
2024-11-01,2024,11,01,BOGOTA D.C.,"BOGOTA, D.C.",ESTACIÓN DE SERVICIO SANTA MARTHA,2399,GNCV,11001,4.6529541016,-74.0835647583
2024-05-01,2024,05,01,ATLANTICO,PUERTO COLOMBIA,EDS CASTELLANA GNV,2430,GNCV,08573,11.0044221878,-74.9074020386
2024-11-01,2024,11,01,BOGOTA D.C.,"BOGOTA, D.C.",BIOMAX SANANDRESITO 38,2399,GNCV,11001,4.6529541016,-74.0835647583
2023-01-01,2023,01,01,ATLANTICO,PUERTO COLOMBIA,EDS CASTELLANA GNV,1996,GNCV,08573,11.0044221878,-74.9074020386
2024-11-01,2024,11,01,CESAR,VALLEDUPAR,EDS TERPEL LA VALLENATA GNV,2559,GNCV,20001,10.2189025879,-73.4578475952
2021-11-01,2021,11,01,ATLANTICO,PUERTO COLOMBIA,EDS CASTELLANA GNV,1589,GNCV,08573,11.0044221878,-74.9074020386
2024-07-01,2024,07,01,ATLANTICO,PUERTO COLOMBIA,EDS CASTELLANA GNV,2510,GNCV,08573,11.0044221878,-74.9074020386
2023-02-01,2023,02,01,ATLANTICO,PUERTO COLOMBIA,EDS CASTELLANA GNV,2036,GNCV,08573,11.0044221878,-74.9074020386
2022-11-01,2022,11,01,ATLANTICO,PUERTO COLOMBIA,EDS CASTELLANA GNV,1946,GNCV,08573,11.0044221878,-74.9074020386
2024-04-01,2024,04,01,ATLANTICO,PUERTO COLOMBIA,EDS CASTELLANA GNV,2430,GNCV,08573,11.0044221878,-74.9074020386
2024-11-01,2024,11,01,VALLE DEL CAUCA,JAMUNDI,CENTRO DE SERVICIOS LAS MERCEDES S.A.S,2890,GNCV,76364,3.2138924599,-76.6276016235
2022-04-01,2022,04,01,ATLANTICO,PUERTO COLOMBIA,EDS CASTELLANA GNV,1687,GNCV,08573,11.0044221878,-74.9074020386
2023-06-01,2023,06,01,ATLANTICO,PUERTO COLOMBIA,EDS CASTELLANA GNV,2066,GNCV,08573,11.0044221878,-74.9074020386
2022-06-01,2022,06,01,ATLANTICO,PUERTO COLOMBIA,EDS CASTELLANA GNV,1687,GNCV,08573,11.0044221878,-74.9074020386
2023-05-01,2023,05,01,ATLANTICO,PUERTO COLOMBIA,EDS CASTELLANA GNV,2066,GNCV,08573,11.0044221878,-74.9074020386
2024-10-01,2024,10,01,ATLANTICO,PUERTO COLOMBIA,EDS CASTELLANA GNV,2540,GNCV,08573,11.0044221878,-74.9074020386
2023-11-01,2023,11,01,ATLANTICO,PUERTO COLOMBIA,EDS CASTELLANA GNV,2122,GNCV,08573,11.0044221878,-74.9074020386
2024-11-01,2024,11,01,VALLE DEL CAUCA,CALI,ESTACIÓN DE SERVICIO CUIDAD MODELO,2790,GNCV,76001,3.3990437984,-76.5764923096
2024-11-01,2024,11,01,SANTANDER,BARRANCABERMEJA,SERVICENTRO AUTOMOTRÍZ,2399,GNCV,68081,7.0540747643,-73.782119751
2021-06-01,2021,06,01,ATLANTICO,PUERTO COLOMBIA,EDS CASTELLANA GNV,1589,GNCV,08573,11.0044221878,-74.9074020386
2021-03-01,2021,03,01,ATLANTICO,PUERTO COLOMBIA,EDS CASTELLANA GNV,1589,GNCV,08573,11.0044221878,-74.9074020386
2024-11-01,2024,11,01,ANTIOQUIA,MEDELLIN,ESTACION DE SERVICIO GNV TERPEL CAMPO VALDEZ,3099,GNCV,05001,6.2575902939,-75.6110305786
2024-01-01,2024,01,01,ATLANTICO,PUERTO COLOMBIA,EDS CASTELLANA GNV,2430,GNCV,08573,11.0044221878,-74.9074020386
2022-03-01,2022,03,01,ATLANTICO,PUERTO COLOMBIA,EDS CASTELLANA GNV,1687,GNCV,08573,11.0044221878,-74.9074020386
2022-02-01,2022,02,01,ATLANTICO,PUERTO COLOMBIA,EDS CASTELLANA GNV,1687,GNCV,08573,11.0044221878,-74.9074020386
2021-10-01,2021,10,01,ATLANTICO,PUERTO COLOMBIA,EDS CASTELLANA GNV,1589,GNCV,08573,11.0044221878,-74.9074020386
2023-04-01,2023,04,01,ATLANTICO,PUERTO COLOMBIA,EDS CASTELLANA GNV,2066,GNCV,08573,11.0044221878,-74.9074020386
2021-08-01,2021,08,01,ATLANTICO,PUERTO COLOMBIA,EDS CASTELLANA GNV,1589,GNCV,08573,11.0044221878,-74.9074020386
2024-10-01,2024,10,01,BOGOTA D.C.,"BOGOTA, D.C.",BIOMAX SANANDRESITO 38,2299,GNCV,11001,4.6529541016,-74.0835647583
2025-01-01,2025,01,01,BOYACA,DUITAMA,LA AVENIDA GN,2329,GNCV,15238,5.8906025887,-73.0670928955
2025-01-01,2025,01,01,TOLIMA,IBAGUE,E.D.S. VELOGAS,3049,GNCV,73001,4.451921463,-75.2525939941
2025-01-01,2025,01,01,VALLE DEL CAUCA,CALI,ESTACION DE SERVICIO EL CAMBIO S.A.S,3533,GNCV,76001,3.3990437984,-76.5764923096
2025-01-01,2025,01,01,BOYACA,CHIQUINQUIRA,ESTACIÓN DE SERVICIO LA REINA,2669,GNCV,15176,5.6224880219,-73.8042449951
2025-01-01,2025,01,01,CASANARE,YOPAL,ESTACIÓN DE SERVICIO TRANSUNIDOS,2369,GNCV,85001,5.2427449226,-72.258026123
2025-01-01,2025,01,01,CUNDINAMARCA,SOPO,EDS LA NUEVA DIANA,2499,GNCV,25758,4.8880600929,-73.9658737183
2025-01-01,2025,01,01,VALLE DEL CAUCA,CALI,EDS TERPEL EL LIMONAR - GNV,3294,GNCV,76001,3.3990437984,-76.5764923096
2025-01-01,2025,01,01,CUNDINAMARCA,CHIA,ESTACION DE SERVICIO COESCO LOS ANGELES,2290,GNCV,25175,4.8578238487,-74.0380935669
2025-01-01,2025,01,01,SANTANDER,BARBOSA,EDS MONTEARROYO,2349,GNCV,68077,5.9556174278,-73.6234512329
2025-01-01,2025,01,01,VALLE DEL CAUCA,CALI,EDS EL SAMÁN,3030,GNCV,76001,3.3990437984,-76.5764923096
2025-01-01,2025,01,01,BOYACA,SOTAQUIRA,EL PEGASO,2399,GNCV,15763,5.7630105019,-73.243522644
2025-01-01,2025,01,01,BOGOTA D.C.,"BOGOTA, D.C.",ESTACION DE SERVICIO TERPEL COLON - GNV,2314,GNCV,11001,4.6529541016,-74.0835647583
2024-11-01,2024,11,01,BOGOTA D.C.,"BOGOTA, D.C.",ESTACION DE SERVICIO COMBUSCOL HEROES,2717,GNCV,11001,4.6529541016,-74.0835647583
2024-11-01,2024,11,01,ANTIOQUIA,ITAGUI,ESTACIÓN DE SERVICIOS TEXACO COLTEJER,2995,GNCV,05360,6.1792793274,-75.6142044067
2024-11-01,2024,11,01,VALLE DEL CAUCA,CALI,ESTACIÓN DE SERVICIO LA MILAGROSA,2940,GNCV,76001,3.3990437984,-76.5764923096
2024-11-01,2024,11,01,VALLE DEL CAUCA,PALMIRA,ESTACION DE SERVICIO TERPEL PALMIRANA GNV,3356,GNCV,76520,3.5583927631,-76.2277984619
2024-11-01,2024,11,01,CUNDINAMARCA,SOACHA,ESTACIÓN DE SERVICIO POTRERO GRANDE,2399,GNCV,25754,4.5818662643,-74.2402954102
2024-11-01,2024,11,01,BOGOTA D.C.,"BOGOTA, D.C.",EDS NQS CALLE 104,2399,GNCV,11001,4.6529541016,-74.0835647583
2024-11-01,2024,11,01,VALLE DEL CAUCA,CALI,GREEN EDS BARRANQUILLA,3494,GNCV,76001,3.3990437984,-76.5764923096
2024-11-01,2024,11,01,META,VILLAVICENCIO,GASLLANOCOL,2870,GNCV,50001,4.0916686058,-73.4929122925
2024-11-01,2024,11,01,BOGOTA D.C.,"BOGOTA, D.C.",ESTACIÓN DE SERVICIO ESPERANZA BOSA,2399,GNCV,11001,4.6529541016,-74.0835647583
2024-11-01,2024,11,01,QUINDIO,ARMENIA,EDS GAS VEHICULAR,3317,GNCV,63001,4.4995012283,-75.724899292
2024-11-01,2024,11,01,ANTIOQUIA,MEDELLIN,EDS EL VOLADOR,3208,GNCV,05001,6.2575902939,-75.6110305786
2024-11-01,2024,11,01,CALDAS,MANIZALES,EDS TERPEL TERMINAL TRANSPORTES DE MANIZALES - GNV,3363,GNCV,17001,5.0834331512,-75.5072784424
2024-11-01,2024,11,01,CUNDINAMARCA,CHIA,CHIA EDS - GNV,2860,GNCV,25175,4.8578238487,-74.0380935669
2024-11-01,2024,11,01,QUINDIO,CALARCA,EDS LA METRO GNV,3065,GNCV,63130,4.4678792953,-75.6567459106
2024-11-01,2024,11,01,MAGDALENA,SANTA MARTA,EDS ESTADIO GNV,2604,GNCV,47001,11.1218948364,-73.8852767944
2024-11-01,2024,11,01,ATLANTICO,BARRANQUILLA,ESTACION DE SERVICIO SAN FRANCISCO,2615,GNCV,08001,10.9815206528,-74.8277130127
2024-11-01,2024,11,01,BOGOTA D.C.,"BOGOTA, D.C.",EDS ESSO PTE ARANDA,2479,GNCV,11001,4.6529541016,-74.0835647583
2024-11-01,2024,11,01,VALLE DEL CAUCA,CALI,EDS CENCOSUD SIMON BOLIVAR GNV,3244,GNCV,76001,3.3990437984,-76.5764923096
2024-11-01,2024,11,01,ANTIOQUIA,MEDELLIN,ESTACION DE SERVICIO GNV COLOMBIA,3208,GNCV,05001,6.2575902939,-75.6110305786
2024-11-01,2024,11,01,MAGDALENA,SANTA MARTA,EDS GAZEL EL SURTIDOR,2604,GNCV,47001,11.1218948364,-73.8852767944
2024-11-01,2024,11,01,BOLIVAR,CARTAGENA DE INDIAS,ESTACION DE SERVICIO TERNERA GNV,2586,GNCV,13001,10.4634332657,-75.4589004517
2024-11-01,2024,11,01,VALLE DEL CAUCA,CALI,ESTACION DE SERVICIO GNV LA 25,3235,GNCV,76001,3.3990437984,-76.5764923096
2024-11-01,2024,11,01,VALLE DEL CAUCA,CALI,ESTACION DE SERVICIO AUTOMOTRIZ GUADUALES GNV,3494,GNCV,76001,3.3990437984,-76.5764923096
2024-11-01,2024,11,01,VALLE DEL CAUCA,CARTAGO,EDS LA 20 GNV,3138,GNCV,76147,4.7068471909,-75.9179077148
2024-11-01,2024,11,01,ANTIOQUIA,MEDELLIN,EDS GAZEL TOSCANA,3208,GNCV,05001,6.2575902939,-75.6110305786
2024-11-01,2024,11,01,ANTIOQUIA,MEDELLIN,ESTACIÓN DE SERVICIO GNV RIO,3208,GNCV,05001,6.2575902939,-75.6110305786
2024-11-01,2024,11,01,RISARALDA,PEREIRA,EDS SANTA HELENA,3213,GNCV,66001,4.8036627769,-75.795791626
2024-11-01,2024,11,01,ANTIOQUIA,MEDELLIN,ESTACION DE SERVICIO ZULY,3208,GNCV,05001,6.2575902939,-75.6110305786
2024-11-01,2024,11,01,VALLE DEL CAUCA,CALI,EDS AMARILLO Y CREMA GNV,3229,GNCV,76001,3.3990437984,-76.5764923096
2024-11-01,2024,11,01,ANTIOQUIA,BELLO,ESTACION DE SERVICIO GNV BAHIA,3208,GNCV,05088,6.3588409424,-75.5897369385
2024-11-01,2024,11,01,ANTIOQUIA,MEDELLIN,ESTACION DE SERVICIO GNV APOLO,3208,GNCV,05001,6.2575902939,-75.6110305786
2024-11-01,2024,11,01,ATLANTICO,BARRANQUILLA,ESTACIÓN DE SERVICIO COLISEO S.A.,2615,GNCV,08001,10.9815206528,-74.8277130127
2024-11-01,2024,11,01,BOGOTA D.C.,"BOGOTA, D.C.",ESTACION DE SERVICIO COMBUSCOL EL DORADO,2840,GNCV,11001,4.6529541016,-74.0835647583
2024-11-01,2024,11,01,TOLIMA,IBAGUE,ESTACION DE SERVICIO LA GUABINAL - GNV,2540,GNCV,73001,4.451921463,-75.2525939941
2024-11-01,2024,11,01,VALLE DEL CAUCA,CALI,EDS PACARA GNV,3224,GNCV,76001,3.3990437984,-76.5764923096
2024-11-01,2024,11,01,BOLIVAR,CARTAGENA DE INDIAS,EDS PIE DEL CERRO GNV,2586,GNCV,13001,10.4634332657,-75.4589004517
2024-10-01,2024,10,01,VALLE DEL CAUCA,CALI,GANMEGAN CALI,2797,GNCV,76001,3.3990437984,-76.5764923096
2024-11-01,2024,11,01,ATLANTICO,BARRANQUILLA,GAZEL PASEO BOLIVAR,2356,GNCV,08001,10.9815206528,-74.8277130127
2024-11-01,2024,11,01,VALLE DEL CAUCA,CALI,ESTACION DE SERVICIOS EL TRIUNFO,3244,GNCV,76001,3.3990437984,-76.5764923096
2024-11-01,2024,11,01,META,VILLAVICENCIO,EDS GNV MONTECARLO,2998,GNCV,50001,4.0916686058,-73.4929122925
2024-11-01,2024,11,01,VALLE DEL CAUCA,CALI,EDS TERPEL EL LIMONAR - GNV,3244,GNCV,76001,3.3990437984,-76.5764923096
2024-11-01,2024,11,01,RISARALDA,PEREIRA,ESTACIÓN LA SUR GNV,3156,GNCV,66001,4.8036627769,-75.795791626
2024-11-01,2024,11,01,ATLANTICO,BARRANQUILLA,ESTACION DE SERVICIO TERPEL PUERTA DE ORO - GNV,2356,GNCV,08001,10.9815206528,-74.8277130127
2024-11-01,2024,11,01,BOGOTA D.C.,"BOGOTA, D.C.",EDS TERPEL GNV MARIANA,2835,GNCV,11001,4.6529541016,-74.0835647583
2024-11-01,2024,11,01,VALLE DEL CAUCA,CALI,ESTACION DE SERVICIO LA LUNA GNV,3241,GNCV,76001,3.3990437984,-76.5764923096
2024-11-01,2024,11,01,CUNDINAMARCA,CHIA,ESTACION DE SERVICIO COESCO LOS ANGELES,2449,GNCV,25175,4.8578238487,-74.0380935669
2024-11-01,2024,11,01,BOGOTA D.C.,"BOGOTA, D.C.",ESTACION DE SERVICIO GNV PRIMERA DE MAYO,2840,GNCV,11001,4.6529541016,-74.0835647583
2024-11-01,2024,11,01,BOYACA,TUNJA,ESTACION DE SERVICIO GNV LA ESMERALDA,2787,GNCV,15001,5.5184726715,-73.3780212402
2024-11-01,2024,11,01,CAUCA,POPAYAN,CENTROCARROS DEL NORTE,3632,GNCV,19001,2.4717042446,-76.5919418335
2024-11-01,2024,11,01,RISARALDA,PEREIRA,ESTACIÓN DE SERVICIO GNV SAN GABRIEL,3213,GNCV,66001,4.8036627769,-75.795791626
2024-11-01,2024,11,01,ANTIOQUIA,RIONEGRO,ESTACION DE SERVICIO TERPEL GNV TRANVIA,3308,GNCV,05615,6.150785923,-75.4107589722
2024-11-01,2024,11,01,BOGOTA D.C.,"BOGOTA, D.C.",EDS TERPEL LA CONEJERA GNV,2833,GNCV,11001,4.6529541016,-74.0835647583
2024-11-01,2024,11,01,RISARALDA,PEREIRA,ESTACION DE SERVICIO GNV LA 17,3156,GNCV,66001,4.8036627769,-75.795791626
2025-01-01,2025,01,01,VALLE DEL CAUCA,CALI,ESTACIÓN DE SERVICIO GAS & COM AUTO 15,3030,GNCV,76001,3.3990437984,-76.5764923096
2024-11-01,2024,11,01,VALLE DEL CAUCA,CALI,GANMEGAN CALI,2877,GNCV,76001,3.3990437984,-76.5764923096
2024-11-01,2024,11,01,ANTIOQUIA,MEDELLIN,ESTACION DE SERVICIO TERPEL LA AMERICA - GNV,3208,GNCV,05001,6.2575902939,-75.6110305786
2025-01-01,2025,01,01,BOGOTA D.C.,"BOGOTA, D.C.",EDS TERPEL LA CONEJERA GNV,2681,GNCV,11001,4.6529541016,-74.0835647583
2025-01-01,2025,01,01,BOGOTA D.C.,"BOGOTA, D.C.",ESTACIÓN DE SERVICIO AMERICAS 2,2519,GNCV,11001,4.6529541016,-74.0835647583
2025-01-01,2025,01,01,BOGOTA D.C.,"BOGOTA, D.C.",EDS ESSO CIUDAD SALITRE,2669,GNCV,11001,4.6529541016,-74.0835647583
2025-01-01,2025,01,01,MAGDALENA,CIENAGA,ESTACIÓN DE SERVICIO TERPEL GNV RÍO  CÓRDOBA,2797,GNCV,47189,10.8575458527,-74.0250015259
2025-01-01,2025,01,01,ATLANTICO,BARRANQUILLA,ESTACION DE SERVICIO GNV TERPEL AMIRA DE LA ROSA,2937,GNCV,08001,10.9815206528,-74.8277130127
2025-01-01,2025,01,01,BOGOTA D.C.,"BOGOTA, D.C.",ESTACION DE SERVICIO PRADERA DE SUBA,2519,GNCV,11001,4.6529541016,-74.0835647583
2025-01-01,2025,01,01,MAGDALENA,SANTA MARTA,ESTACION DE SERVICIO AUTOMOTRIZ MANZANARES,2897,GNCV,47001,11.1218948364,-73.8852767944
2025-01-01,2025,01,01,BOGOTA D.C.,"BOGOTA, D.C.",EDS MOBIL LOS ANDES,2669,GNCV,11001,4.6529541016,-74.0835647583
2025-01-01,2025,01,01,ANTIOQUIA,MEDELLIN,EDS TEXACO PUNTO CERO  (MEDELLÍN),3990,GNCV,05001,6.2575902939,-75.6110305786
2025-01-01,2025,01,01,VALLE DEL CAUCA,CALI,ESTACION CORDOBA,3294,GNCV,76001,3.3990437984,-76.5764923096
2025-01-01,2025,01,01,BOGOTA D.C.,"BOGOTA, D.C.",EDS ESSO INCOCENTRO CALLE 49,2669,GNCV,11001,4.6529541016,-74.0835647583
2025-01-01,2025,01,01,CUNDINAMARCA,SOACHA,EDS SOACHA,2381,GNCV,25754,4.5818662643,-74.2402954102
2025-01-01,2025,01,01,BOGOTA D.C.,"BOGOTA, D.C.",EDS ESSO MUZU,2669,GNCV,11001,4.6529541016,-74.0835647583
2025-01-01,2025,01,01,BOGOTA D.C.,"BOGOTA, D.C.",EDS ESSO LOS COMUNEROS,2669,GNCV,11001,4.6529541016,-74.0835647583
2025-01-01,2025,01,01,BOGOTA D.C.,"BOGOTA, D.C.",SERVYCOM-AVENIDA BOYACA,2519,GNCV,11001,4.6529541016,-74.0835647583
2025-01-01,2025,01,01,BOLIVAR,CARTAGENA DE INDIAS,ESTACION DE SERVICIO TERNERA GNV,2904,GNCV,13001,10.4634332657,-75.4589004517
2025-01-01,2025,01,01,VALLE DEL CAUCA,CALI,EDS TERPEL GNV EL INGENIO,3294,GNCV,76001,3.3990437984,-76.5764923096
2025-01-01,2025,01,01,VALLE DEL CAUCA,PALMIRA,ESTACION DE SERVICIO TERPEL PALMIRANA GNV,3529,GNCV,76520,3.5583927631,-76.2277984619
2025-01-01,2025,01,01,RISARALDA,DOSQUEBRADAS,ESTACION DE SERVICIO OTUN GAS,3480,GNCV,66170,4.8420209885,-75.6699371338
2024-11-01,2024,11,01,RISARALDA,PEREIRA,ESTACION DE SERVICIO LOS ARRAYANES HERVELA,3156,GNCV,66001,4.8036627769,-75.795791626
2024-11-01,2024,11,01,BOGOTA D.C.,"BOGOTA, D.C.",ESTACION DE SERVICIO GNV SEVILLANA,2839,GNCV,11001,4.6529541016,-74.0835647583
2024-11-01,2024,11,01,MAGDALENA,CIENAGA,ESTACIÓN DE SERVICIO TERPEL GNV RÍO  CÓRDOBA,2504,GNCV,47189,10.8575458527,-74.0250015259
2024-11-01,2024,11,01,CUNDINAMARCA,MOSQUERA,ESTACION DE SERVICIO EL PORVENIR,2912,GNCV,25473,4.6727142334,-74.2357330322
2024-11-01,2024,11,01,RISARALDA,PEREIRA,CORAL GAS LTDA.,2970,GNCV,66001,4.8036627769,-75.795791626
2024-11-01,2024,11,01,VALLE DEL CAUCA,CALI,ESTACION DE SERVICIO GNV PRADOS DEL NORTE,3232,GNCV,76001,3.3990437984,-76.5764923096
2024-11-01,2024,11,01,VALLE DEL CAUCA,CALI,EDS LA CASONA GNV,3495,GNCV,76001,3.3990437984,-76.5764923096
2024-11-01,2024,11,01,CORDOBA,MONTERIA,ESTACION DE SERVICIOS LA PERLA DEL SINU GNV,2580,GNCV,23001,8.5846977234,-75.950553894
2024-11-01,2024,11,01,ATLANTICO,SOLEDAD,ESTACION DE SERVICIO TERPEL GASXI SOLEDAD - GNV,2240,GNCV,08758,10.9069061279,-74.778427124
2024-11-01,2024,11,01,SANTANDER,GIRON,EDS TERPEL BASCULA GIRON GNV,3077,GNCV,68307,6.9767341614,-73.2052688599
2024-11-01,2024,11,01,BOYACA,TUNJA,ESTACIÓN DE SERVICIO FUEL & GAS GNV,2590,GNCV,15001,5.5184726715,-73.3780212402
2024-11-01,2024,11,01,VALLE DEL CAUCA,CALI,ESTACION DE SERVICIOS LAS CEIBAS CALI S.A.S.,3463,GNCV,76001,3.3990437984,-76.5764923096
2024-11-01,2024,11,01,ANTIOQUIA,BELLO,ESTACION DE SERVICIO TEXACO NO 9,3208,GNCV,05088,6.3588409424,-75.5897369385
2024-11-01,2024,11,01,BOYACA,DUITAMA,ESTACIÓN DE SERVICIO LAURELES DE DUITAMA,2350,GNCV,15238,5.8906025887,-73.0670928955
2024-11-01,2024,11,01,BOGOTA D.C.,"BOGOTA, D.C.",ESTACIÓN DE SERVICIO GNV ALQUERIA,2837,GNCV,11001,4.6529541016,-74.0835647583
2024-11-01,2024,11,01,CALDAS,MANIZALES,GNV CAMPEROS DEL CAFÉ,3423,GNCV,17001,5.0834331512,-75.5072784424
2024-11-01,2024,11,01,BOGOTA D.C.,"BOGOTA, D.C.",ESTACION DE SERVICIO TERPEL JAVERIANA - GNV,2839,GNCV,11001,4.6529541016,-74.0835647583
2024-11-01,2024,11,01,VALLE DEL CAUCA,CALI,ESTACIÓN DE SERVICIO OPES PALERMO,2940,GNCV,76001,3.3990437984,-76.5764923096
2024-11-01,2024,11,01,BOGOTA D.C.,"BOGOTA, D.C.",ESTACIÓN DE SERVICIO MILENIUMGAS KENNEDY,2440,GNCV,11001,4.6529541016,-74.0835647583
2024-11-01,2024,11,01,HUILA,NEIVA,ESTACIÓN DE SERVICIO MILENIUM GAS NEIVA,2850,GNCV,41001,2.9933600426,-75.2723617554
2024-11-01,2024,11,01,TOLIMA,IBAGUE,ESTACIÓN DE SERVICIO MILENIUM GAS EL JORDÁN,2530,GNCV,73001,4.451921463,-75.2525939941
2024-11-01,2024,11,01,BOGOTA D.C.,"BOGOTA, D.C.",EDS TINTAL,2399,GNCV,11001,4.6529541016,-74.0835647583
2024-11-01,2024,11,01,MAGDALENA,SANTA MARTA,EDS GAZEL CONCEPCION,2604,GNCV,47001,11.1218948364,-73.8852767944
2024-11-01,2024,11,01,TOLIMA,IBAGUE,ESTACIÓN DE SERVICIO MILENIUM GAS,2530,GNCV,73001,4.451921463,-75.2525939941
2025-01-01,2025,01,01,VALLE DEL CAUCA,CALI,EDS BRETAÑA,3338,GNCV,76001,3.3990437984,-76.5764923096
2024-11-01,2024,11,01,ATLANTICO,BARRANQUILLA,EDS LA UNION GNV,2565,GNCV,08001,10.9815206528,-74.8277130127
2025-01-01,2025,01,01,ANTIOQUIA,BELLO,ESTACION DE SERVICIO TEXACO NO 9,3690,GNCV,05088,6.3588409424,-75.5897369385
2024-11-01,2024,11,01,SUCRE,SINCELEJO,EDS PEÑITAS GNV,2749,GNCV,70001,9.3166742325,-75.4317474365
2024-11-01,2024,11,01,TOLIMA,IBAGUE,ESTACIÓN DE SERVICIO TERPEL CARRERA QUINTA,2530,GNCV,73001,4.451921463,-75.2525939941
